UNIQUE REF,Description,Element Description,Entity,ENEntity Name,PymtDate,SumOfNet Amt,SumOfVatAmt,SumOfGross Amt,
EXCHEQ19213005,Children & Younger Persons,Capital Ict Equipment,71339,MICRO LIBRARIAN SYSTEMS LTD,14/06/2010,1421.76,0.00,1421.76,
EXCHEQ19213221,Children & Younger Persons,Improvements,21030,MORLEYS OF BICESTER LTD,14/06/2010,4381.50,766.76,5148.26,
EXCHEQ19212051,Children & Younger Persons,Misc Other,261148,N L P LTD,14/06/2010,720.00,126.00,846.00,
EXCHEQ19207118,Children & Younger Persons,Capital Fees,208644,N P S SOUTH WEST LTD,14/06/2010,498.11,87.17,585.28,
EXCHEQ19213244,Children & Younger Persons,Capital Fees,208644,N P S SOUTH WEST LTD,14/06/2010,446.53,78.14,524.67,
EXCHEQ19213734,Children & Younger Persons,NPS Fees,208644,N P S SOUTH WEST LTD,14/06/2010,643.63,112.64,756.27,
CYPNMLOC19130402,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,3189.59,0.00,3189.59,
CYPNMLOC19130403,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,3189.59,0.00,3189.59,
CYPNMLOC19130404,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,3189.59,0.00,3189.59,
CYPNMLOC19130405,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,3189.59,0.00,3189.59,
CYPNMLOC19130407,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,3189.59,0.00,3189.59,
CYPNMLOC19130408,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,1043.99,0.00,1043.99,
CYPNMLOC19130409,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,3189.59,0.00,3189.59,
CYPNMLOC19130410,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,3189.59,0.00,3189.59,
CYPNMLOC19130411,Children & Younger Persons,Independent Fostering,169974,NATIONAL FOSTERING AGENCY,14/06/2010,2057.80,0.00,2057.80,
CFADDAY18968218,Adult & Community Services,Individualised Support,165614,NEXT GENERATION STAFFING GROUP,14/06/2010,1219.04,0.00,1219.04,
CFADDAY18968219,Adult & Community Services,Individualised Support,165614,NEXT GENERATION STAFFING GROUP,14/06/2010,1933.40,0.00,1933.40,
CFADDAY18968220,Adult & Community Services,Individualised Support,165614,NEXT GENERATION STAFFING GROUP,14/06/2010,1219.04,0.00,1219.04,
CFADDAY18968221,Adult & Community Services,Individualised Support,165614,NEXT GENERATION STAFFING GROUP,14/06/2010,1933.40,0.00,1933.40,
STRAT18711313,Corporate Resources,Stationery & General Office Expenses,141275,OFFICEXPRESS EUROPE LIMITED,14/06/2010,478.36,83.71,562.07,
FINSSCW19415159,Adult & Community Services,Rents,132166,OPTIC ASSET MANAGEMENT LTD,14/06/2010,2225.00,389.38,2614.38,
EXCHEQ19213950,Children & Younger Persons,Heat & Electrical Repairs & Mtce,81356,OPTIMUM HEATING LTD,14/06/2010,538.80,94.29,633.09,
CFADDAY18968202,Adult & Community Services,Individualised Support,118033,ORDINARY LIVING LTD,14/06/2010,784.00,0.00,784.00,
EXCHEQ19213044,Children & Younger Persons,Educational Visits,73658,P G L TRAVEL LTD,14/06/2010,1422.00,248.85,1670.85,
EXCHEQ19213552,Children & Younger Persons,Educational Visits,73658,P G L TRAVEL LTD,14/06/2010,6267.00,0.00,6267.00,
CFADDAY18968213,Adult & Community Services,Individualised Support,164166,PASSMORE CARE SERVICES LTD,14/06/2010,2739.60,0.00,2739.60,
CFADDAY18968214,Adult & Community Services,Individualised Support,164166,PASSMORE CARE SERVICES LTD,14/06/2010,852.32,0.00,852.32,
CFADDAY18968215,Adult & Community Services,Individualised Support,164166,PASSMORE CARE SERVICES LTD,14/06/2010,1522.00,0.00,1522.00,
DDRC19152647,"Environment, Economy & Culture",Agency Other Services,187084,PDS UK LIMITED,14/06/2010,926.25,162.09,1088.34,
EXCHEQ19212975,Children & Younger Persons,Educational Visits,52101,PENNYWELL FARM LTD,14/06/2010,870.75,0.00,870.75,
CFADDAY18968208,Adult & Community Services,Individualised Support,151789,PENSINSULA AUTISM SERVICES &,14/06/2010,1861.76,0.00,1861.76,
CYPNMLOC19130268,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,13756.80,0.00,13756.80,
CYPNMLOC19130399,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,17230.00,0.00,17230.00,
CYPSWLOC19138754,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,13756.80,0.00,13756.80,
CYPSWLOC19138755,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,13757.10,0.00,13757.10,
CYPSWLOC19138756,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,13757.10,0.00,13757.10,
CYPSWLOC19138757,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,17130.00,0.00,17130.00,
CYPSWLOC19138779,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,13757.10,0.00,13757.10,
CYPSWLOC19138859,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,5502.84,0.00,5502.84,
CYPSWLOC19138920,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,941.16,0.00,941.16,
CYPSWLOC19138921,Children & Younger Persons,Childcare Residential - Independent,88421,PHOENIX CHILDCARE LTD,14/06/2010,16110.00,0.00,16110.00,
EXCHEQ19207628,Children & Younger Persons,Education Equip/Books Purchase,193457,PLAYGROUND MARKINGS DIRECT LTD,14/06/2010,775.00,135.63,910.63,
EXCHEQ19213007,Children & Younger Persons,Capital Ict Equipment,196450,PRIME PRINCIPLE LTD,14/06/2010,2245.00,392.88,2637.88,
EXCHEQ19208428,Children & Younger Persons,Hire Of Temporary / Agency Staff,107259,PRO PERSONNEL (CASHFIDAY LTD),14/06/2010,560.00,98.00,658.00,
EXCHEQ19211489,Children & Younger Persons,Hire Of Temporary / Agency Staff,107259,PRO PERSONNEL (CASHFIDAY LTD),14/06/2010,930.00,162.75,1092.75,
EXCHEQ19213107,Children & Younger Persons,External Trainers Costs,107259,PRO PERSONNEL (CASHFIDAY LTD),14/06/2010,838.75,146.78,985.53,
EARLYRS19190178,Children & Younger Persons,Payment To Voluntary Providers,21199,PUFFINS OF EXETER LTD,14/06/2010,4704.66,0.00,4704.66,
EXCHEQ19213555,Children & Younger Persons,Capital Ict Equipment,68397,PUGH COMPUTERS LTD,14/06/2010,460.80,80.64,541.44,
CYPNMLOC19130232,Children & Younger Persons,Day Services Other,198489,PURPLE BALM LTD,14/06/2010,689.40,0.00,689.40,
FINEAAD19397348,Adult & Community Services,Agency Staff Non Teaching,198489,PURPLE BALM LTD,14/06/2010,840.95,0.00,840.95,
DITS19167816,Corporate Resources,Training,70344,QUANTA TRAINING LTD,14/06/2010,846.00,148.06,994.06,
EXCHEQ19213617,Children & Younger Persons,Capital Ict Equipment,245340,QUEST WIRELESS NETWORKS LTD,14/06/2010,5520.00,966.00,6486.00,
EXCHEQ19212938,Children & Younger Persons,Hire Of Temporary / Agency Staff,60305,RANDSTAD EDUCATION LIMITED,14/06/2010,810.00,141.75,951.75,
EXCHEQ19214062,Children & Younger Persons,Hire Of Temporary / Agency Staff,60305,RANDSTAD EDUCATION LIMITED,14/06/2010,450.00,78.75,528.75,
EXCHEQ19213515,Children & Younger Persons,Capital Building Works,4949,RAWLE GAMMON & BAKER (CENT ACC),14/06/2010,481.23,84.22,565.45,
GMHFM19460689,Children & Younger Persons,Hire Of Temporary / Agency Staff,64738,RECRUITMENT SOLUTIONS LTD,14/06/2010,450.00,78.75,528.75,
GMHFM19460695,Children & Younger Persons,Hire Of Temporary / Agency Staff,64738,RECRUITMENT SOLUTIONS LTD,14/06/2010,575.25,100.67,675.92,
EXCHEQ19211971,Children & Younger Persons,Cleaning Contractor - External,18558,REGENT CLEANING,14/06/2010,899.25,157.37,1056.62,
EXCHEQ19212483,Children & Younger Persons,Cleaning Contractor - External,18558,REGENT CLEANING,14/06/2010,1084.26,189.75,1274.01,
EXCHEQ19213453,Children & Younger Persons,Cleaning Contractor - External,18558,REGENT CLEANING,14/06/2010,1862.64,325.96,2188.60,
EXCHEQ19213900,Children & Younger Persons,Cleaning Contractor - External,18558,REGENT CLEANING,14/06/2010,4818.01,843.15,5661.16,
EXCHEQ19213557,Children & Younger Persons,Photocopying / Reprographics / Imaging,7150,RICOH UK LTD,14/06/2010,604.47,105.78,710.25,
EXCHEQ19213558,Children & Younger Persons,Photocopying / Reprographics / Imaging,7150,RICOH UK LTD,14/06/2010,1572.70,275.22,1847.92,
EXCHEQ19213490,Children & Younger Persons,Capital Building Works,25204,ROBERTS FLOORING CONTRACTORS LTD,14/06/2010,2069.12,362.10,2431.22,
EARLYRS19190193,Children & Younger Persons,Payment To Voluntary Providers,59383,ROCKING HORSE DAY NURSERY,14/06/2010,2287.73,0.00,2287.73,
EXCHEQ19214077,Children & Younger Persons,Education Equip/Books Purchase,24044,RUSSUMS E & SONS LTD,14/06/2010,750.00,131.25,881.25,
WASTE19634843,"Environment, Economy & Culture",T Sanders,184381,SANDERS TERRY & SON LTD(NEW CMPN,14/06/2010,9547.17,1670.75,11217.92,
NPSWI19516230,Chief Executives,Heating,51509,SCHNEIDER ELECTRIC IT UK LTD,14/06/2010,3514.00,614.95,4128.95,
CHECS19105483,Chief Executives,Grant Payments,254090,SEA ILFRACOMBE,14/06/2010,2000.00,0.00,2000.00,
WASTE19634849,"Environment, Economy & Culture",Skip & General Maint,224558,SILVEY THOMAS LTD,14/06/2010,581.60,29.08,610.68,
EXCHEQ19213716,Children & Younger Persons,Scraps Interface Error Suspense,216747,SMARTBOX ASSISTIVE TECHNOLOGY LD,14/06/2010,795.00,139.13,934.13,
DISCUS18772326,Corporate Resources,Pc Aqcuisition - Software,102671,SOFTWARE BOX LIMITED,14/06/2010,1302.57,227.95,1530.52,
ECONEUR19197785,"Environment, Economy & Culture",Special Projects Expenditure,6405,SOUTH MOLTON RECYCLE LTD,14/06/2010,4680.00,0.00,4680.00,
BRID18958224,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,2655.06,464.64,3119.70,
BRID18958225,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,3523.92,616.69,4140.61,
BRID18958226,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,5038.68,881.77,5920.45,
REAST19544013,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,428.71,75.02,503.73,
REAST19544051,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,8027.24,1404.77,9432.01,
REAST19544052,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,4470.35,782.31,5252.66,
REAST19544056,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,17205.16,3010.90,20216.06,
REAST19544139,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,800.00,140.00,940.00,
RNORTH19566845,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,1318.60,230.75,1549.35,
RNORTH19566870,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,30061.49,5260.76,35322.25,
RNORTH19566899,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,4573.30,800.33,5373.63,
RNORTH19566900,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,2717.16,475.50,3192.66,
RNORTH19566901,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,2239.45,391.90,2631.35,
RSOUTH19587045,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,2859.59,500.43,3360.02,
RSOUTH19587046,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,3113.04,544.78,3657.82,
RSOUTH19587049,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,8562.28,1498.40,10060.68,
RSOUTH19587050,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,2288.31,400.45,2688.76,
RSOUTH19587051,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,3742.03,654.86,4396.89,
RSOUTH19587054,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,593.62,103.88,697.50,
RSOUTH19587056,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,1562.64,273.46,1836.10,
RSOUTH19587057,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,1283.22,224.56,1507.78,
RSOUTH19587058,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,24257.65,4245.09,28502.74,
RSOUTH19587059,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,15432.43,2700.68,18133.11,
RSOUTH19587060,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,13319.89,2330.98,15650.87,
RSOUTH19587061,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,13123.22,2296.56,15419.78,
RSOUTH19587065,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,2324.95,406.87,2731.82,
RSOUTH19587066,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,1031.75,180.56,1212.31,
RSOUTH19587069,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/06/2010,1624.58,284.30,1908.88,
ECONEUR19197786,"Environment, Economy & Culture",Special Projects Expenditure,202001,SOUTH WEST POUND LTD,14/06/2010,2340.00,0.00,2340.00,
FINNDAD19407635,Adult & Community Services,Water Charges,13802,SOUTH WEST WATER  LTD (PO BOX55),14/06/2010,1125.05,0.00,1125.05,
FINSWAD19422020,Adult & Community Services,Water Charges,13802,SOUTH WEST WATER  LTD (PO BOX55),14/06/2010,1194.77,0.00,1194.77,
EXCHEQ19212523,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,905.23,0.00,905.23,
EXCHEQ19212914,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,656.35,0.00,656.35,
EXCHEQ19212915,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1007.83,0.00,1007.83,
EXCHEQ19212976,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,791.14,0.00,791.14,
EXCHEQ19213119,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1936.24,0.00,1936.24,
EXCHEQ19213311,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,611.64,0.00,611.64,
EXCHEQ19213327,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1754.58,0.00,1754.58,
EXCHEQ19213563,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,942.09,0.00,942.09,
EXCHEQ19213650,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1129.30,0.00,1129.30,
EXCHEQ19213778,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1212.63,0.00,1212.63,
EXCHEQ19213904,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,3868.27,0.00,3868.27,
EXCHEQ19214009,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,765.22,0.00,765.22,
FINEXEAD19397432,Adult & Community Services,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1081.15,0.00,1081.15,
FINNDAD19407574,Adult & Community Services,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1159.47,0.00,1159.47,
FINNDAD19407614,Adult & Community Services,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,1171.63,0.00,1171.63,
FINTBAD19425508,Adult & Community Services,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,540.57,0.00,540.57,
GMHFM19460711,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,14/06/2010,2153.84,0.00,2153.84,
HQ18929896,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,14/06/2010,508.55,89.00,597.55,
HQ18929898,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,14/06/2010,3560.46,623.08,4183.54,
FINSSCW19415205,Adult & Community Services,Hire / Rent of Rooms / Premises,123721,ST CUTHBERTS CONFERENCE CENTRE,14/06/2010,507.00,88.73,595.73,
ECONEUR19197772,"Environment, Economy & Culture",Special Projects Expenditure,82212,ST LOYES ENTERPRISES LTD,14/06/2010,9520.00,0.00,9520.00,
ECONEUR19197773,"Environment, Economy & Culture",Special Projects Expenditure,82212,ST LOYES ENTERPRISES LTD,14/06/2010,22945.00,0.00,22945.00,
EARLYRS19190227,Children & Younger Persons,Payment To Voluntary Providers,61885,ST MARGARETS SCHOOL EXETER LTD,14/06/2010,5088.75,0.00,5088.75,
CFADDAY18968196,Adult & Community Services,Individualised Support,115100,STEP BY STEP INDEPENDENCE LTD,14/06/2010,2457.84,0.00,2457.84,
CFADDAY18968197,Adult & Community Services,Individualised Support,115100,STEP BY STEP INDEPENDENCE LTD,14/06/2010,8568.32,0.00,8568.32,
CFADDAY18968198,Adult & Community Services,Individualised Support,115100,STEP BY STEP INDEPENDENCE LTD,14/06/2010,1289.28,0.00,1289.28,
CFADDAY18968199,Adult & Community Services,Individualised Support,115100,STEP BY STEP INDEPENDENCE LTD,14/06/2010,1170.40,0.00,1170.40,
CFADDAY18968200,Adult & Community Services,Individualised Support,115100,STEP BY STEP INDEPENDENCE LTD,14/06/2010,1989.68,0.00,1989.68,
CFADDAY18968201,Adult & Community Services,Individualised Support,115100,STEP BY STEP INDEPENDENCE LTD,14/06/2010,1316.70,0.00,1316.70,
EXCHEQ19213564,Children & Younger Persons,Hire Of Temporary / Agency Staff,83023,STEP TEACHERS LTD,14/06/2010,450.00,78.75,528.75,
DISCUS18772370,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,14/06/2010,479.00,83.83,562.83,
DISCUS18772371,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,14/06/2010,744.00,130.20,874.20,
EXCHEQ19210867,Children & Younger Persons,Capital Ict Equipment,78324,STONE COMPUTERS LTD,14/06/2010,5610.00,981.75,6591.75,
EXCHEQ19213620,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,15550.00,2721.25,18271.25,
EXCHEQ19213621,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,1187.80,207.87,1395.67,
EXCHEQ19213622,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,5400.00,945.00,6345.00,
EXCHEQ19213623,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,2400.00,420.00,2820.00,
EXCHEQ19213624,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,17964.00,3143.70,21107.70,
EXCHEQ19213625,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,3616.83,632.95,4249.78,
EXCHEQ19213626,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,594.00,103.95,697.95,
EXCHEQ19213628,Children & Younger Persons,Scraps Interface Error Suspense,78324,STONE COMPUTERS LTD,14/06/2010,3050.00,533.75,3583.75,
EXCHEQ19213908,Children & Younger Persons,Capital Ict Equipment,78324,STONE COMPUTERS LTD,14/06/2010,13265.00,2321.38,15586.38,
EXCHEQ19213909,Children & Younger Persons,Capital Ict Equipment,78324,STONE COMPUTERS LTD,14/06/2010,5685.00,994.88,6679.88,
EXCHEQ19213458,Children & Younger Persons,It Equip & Software & Related Exp,65059,T M E SOUTH WEST LTD,14/06/2010,1920.00,336.00,2256.00,
EXCHEQ19207849,Children & Younger Persons,Advert Recruitment,21058,T S L EDUCATION LTD,14/06/2010,900.00,157.50,1057.50,
EXCHEQ19214066,Children & Younger Persons,Other Hired Transport- Education,227374,TALLY HO COACHES LTD(AFT 3/5/08),14/06/2010,625.00,0.00,625.00,
EARLYRS19190256,Children & Younger Persons,Payment To Voluntary Providers,178153,TARKA TOTS LTD,14/06/2010,10562.48,0.00,10562.48,
EXCHEQ19211902,Children & Younger Persons,Hire Of Temporary / Agency Staff,74449,TEACHING PERSONNEL LTD,14/06/2010,431.20,75.46,506.66,
EXCHEQ19213125,Children & Younger Persons,External Trainers Costs,74449,TEACHING PERSONNEL LTD,14/06/2010,494.10,86.47,580.57,
EXCHEQ19213261,Children & Younger Persons,Hire Of Temporary / Agency Staff,74449,TEACHING PERSONNEL LTD,14/06/2010,485.10,84.89,569.99,
