UNIQUE REF,Description,Element Description,Entity,ENEntity Name,PymtDate,SumOfNet Amt,SumOfVatAmt,SumOfGross Amt,
EARLYRS18872912,Children & Younger Persons,Grants to Voluntary Bodies,168107,CEDARS NEIGHBOURHOOD NURSERY,05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872913,Children & Younger Persons,Grants to Voluntary Bodies,168107,CEDARS NEIGHBOURHOOD NURSERY,05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872914,Children & Younger Persons,Grants to Voluntary Bodies,168107,CEDARS NEIGHBOURHOOD NURSERY,05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872970,Children & Younger Persons,Grants to Voluntary Bodies,243496,CHAWLEIGH CHILDCARE,06/05/2010,500.00,0.00,500.00,
EARLYRS18872971,Children & Younger Persons,Grants to Voluntary Bodies,39010,CHERITON BISHOP PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872972,Children & Younger Persons,Grants to Voluntary Bodies,35748,CHRISTOW PRE SCHOOL PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872918,Children & Younger Persons,Grants to Voluntary Bodies,66808,CLAIRE'S COUNTRY CHILDCARE,05/05/2010,873.00,0.00,873.00,
EARLYRS18872902,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872903,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872904,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,1018.50,0.00,1018.50,
EARLYRS18872905,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,756.60,0.00,756.60,
EARLYRS18872906,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,916.65,0.00,916.65,
EARLYRS18872927,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872928,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,698.40,0.00,698.40,
EARLYRS18872929,Children & Younger Persons,Grants to Voluntary Bodies,37956,CLAIRE'S FLYING START NURSERY,05/05/2010,873.00,0.00,873.00,
EXTFUND18710330,Children & Younger Persons,Childcare Expenses,49034,CLAIRES NEWPORT NURSERY,14/05/2010,561.60,0.00,561.60,
EARLYRS18872973,Children & Younger Persons,Grants to Voluntary Bodies,66810,COLERIDGE PRE-SCHOOL PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872974,Children & Younger Persons,Grants to Voluntary Bodies,170318,COMPTON VALLEY NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18872975,Children & Younger Persons,Grants to Voluntary Bodies,34699,COPPLESTONE BUSY BEES PRE SCH,06/05/2010,500.00,0.00,500.00,
EARLYRS18872976,Children & Younger Persons,Grants to Voluntary Bodies,35335,CULMSTOCK PRE SCH PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS16781769,Children & Younger Persons,Payment To Voluntary Providers,230575,DAISY CHAIN CHILDCARE(L BENNETTS,24/05/2010,2870.94,0.00,2870.94,
EARLYRS18872416,Children & Younger Persons,Misc Other,230575,DAISY CHAIN CHILDCARE(L BENNETTS,24/05/2010,554.01,0.00,554.01,
EARLYRS18872454,Children & Younger Persons,Payment To Voluntary Providers,230575,DAISY CHAIN CHILDCARE(L BENNETTS,24/05/2010,3163.88,0.00,3163.88,
EARLYRS18873211,Children & Younger Persons,Learning & Development,230575,DAISY CHAIN CHILDCARE(L BENNETTS,24/05/2010,3000.00,0.00,3000.00,
EARLYRS18872977,Children & Younger Persons,Grants to Voluntary Bodies,40313,DAISY PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
CSET18474190,Children & Younger Persons,Indep Sch Fees-Playgroup Place,37954,DARTMOUTH PRE SCH & PLAY CENTRE,26/05/2010,696.00,0.00,696.00,
EARLYRS18873055,Children & Younger Persons,Grants to Voluntary Bodies,31054,DUCHY PRE-SCHOOL & PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872978,Children & Younger Persons,Grants to Voluntary Bodies,37772,DUNSFORD PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18872919,Children & Younger Persons,Grants to Voluntary Bodies,57237,EAST THE WATER STEPPING STONES,05/05/2010,873.00,0.00,873.00,
EARLYRS18873089,Children & Younger Persons,Misc Other,57237,EAST THE WATER STEPPING STONES,07/05/2010,831.90,0.00,831.90,
EARLYRS18873134,Children & Younger Persons,Grants to Voluntary Bodies,57237,EAST THE WATER STEPPING STONES,13/05/2010,800.25,0.00,800.25,
EARLYRS18873142,Children & Younger Persons,Grants to Voluntary Bodies,57237,EAST THE WATER STEPPING STONES,13/05/2010,727.50,0.00,727.50,
EARLYRS19189860,Children & Younger Persons,Grants to Voluntary Bodies,57237,EAST THE WATER STEPPING STONES,27/05/2010,2000.00,0.00,2000.00,
EARLYRS18872876,Children & Younger Persons,Payment To Voluntary Providers,66816,ERMINGTON PRE-SCHOOL UNIT,04/05/2010,504.45,0.00,504.45,
CSET19111802,Children & Younger Persons,Indep Sch Fees-Playgroup Place,38323,EXETER COLLEGE DAY NURSERY,28/05/2010,522.00,0.00,522.00,
EARLYRS18872981,Children & Younger Persons,Grants to Voluntary Bodies,217513,EXMOOR STEPPING STONES,06/05/2010,500.00,0.00,500.00,
EARLYRS18872982,Children & Younger Persons,Grants to Voluntary Bodies,34614,FLEDGLINGS DAY NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18872983,Children & Younger Persons,Grants to Voluntary Bodies,66821,GOODLEIGH PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS19189858,Children & Younger Persons,Grants to Voluntary Bodies,66821,GOODLEIGH PRE-SCHOOL,27/05/2010,700.00,0.00,700.00,
EARLYRS18872921,Children & Younger Persons,Grants to Voluntary Bodies,68012,HAPPY DAYS NURSERY ON THE PARK,05/05/2010,756.60,0.00,756.60,
EARLYRS18872984,Children & Younger Persons,Grants to Voluntary Bodies,192662,HARBERTONFORD PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18872985,Children & Younger Persons,Grants to Voluntary Bodies,66825,HEAVITREE COMMUNITY PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18872986,Children & Younger Persons,Grants to Voluntary Bodies,28999,HEMYOCK PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18872987,Children & Younger Persons,Grants to Voluntary Bodies,64104,HOLBETON PRE-SCHOOL PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872989,Children & Younger Persons,Grants to Voluntary Bodies,43291,IDE PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18872990,Children & Younger Persons,Grants to Voluntary Bodies,49019,ILSINGTON PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873148,Children & Younger Persons,Grants to Voluntary Bodies,118420,KIDDI CARU EXETER,13/05/2010,1120.35,0.00,1120.35,
EARLYRS18872992,Children & Younger Persons,Grants to Voluntary Bodies,47838,KINGS NYMPTON PRE SCHOOL GROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872993,Children & Younger Persons,Grants to Voluntary Bodies,46353,KINGSACRE COMMUNITY PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872994,Children & Younger Persons,Grants to Voluntary Bodies,42886,KINGSKERSWELL PLAYGRP & NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18872997,Children & Younger Persons,Grants to Voluntary Bodies,50260,LEE MILL PRE-SCHOOL PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18872998,Children & Younger Persons,Grants to Voluntary Bodies,32294,LIFTON PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873000,Children & Younger Persons,Grants to Voluntary Bodies,60028,LITTLE BEARS PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873001,Children & Younger Persons,Grants to Voluntary Bodies,66948,LITTLE DRAGONS PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873002,Children & Younger Persons,Grants to Voluntary Bodies,252735,LITTLE ONES @ BOVEY TRACEY,06/05/2010,500.00,0.00,500.00,
EARLYRS18873003,Children & Younger Persons,Grants to Voluntary Bodies,116042,LITTLE ONES DAY NURSERY(BUDLAKE),06/05/2010,500.00,0.00,500.00,
EARLYRS18873004,Children & Younger Persons,Grants to Voluntary Bodies,175681,LITTLE ONES DAY NURSERY(HONITON),06/05/2010,500.00,0.00,500.00,
EARLYRS18873005,Children & Younger Persons,Grants to Voluntary Bodies,44047,LITTLE ORCHARD MONTESSORI N SCH,06/05/2010,500.00,0.00,500.00,
EARLYRS18873006,Children & Younger Persons,Grants to Voluntary Bodies,156585,LITTLE TREASURES PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873007,Children & Younger Persons,Grants to Voluntary Bodies,48563,LIVERTON PRE SCHOOL(EARLYRS GRNT,06/05/2010,500.00,0.00,500.00,
CSET18474197,Children & Younger Persons,Indep Sch Fees-Playgroup Place,225156,MAGPIES PRE-SCHOOL,25/05/2010,522.00,0.00,522.00,
EARLYRS18873009,Children & Younger Persons,Grants to Voluntary Bodies,87163,MARWOOD PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873010,Children & Younger Persons,Grants to Voluntary Bodies,66959,MARY TAVY AND BRENTOR UNDER 5'S,06/05/2010,500.00,0.00,500.00,
EARLYRS18873135,Children & Younger Persons,Grants to Voluntary Bodies,66960,MAYFIELD KINDERGARTEN,13/05/2010,945.75,0.00,945.75,
EARLYRS18873146,Children & Younger Persons,Grants to Voluntary Bodies,66960,MAYFIELD KINDERGARTEN,13/05/2010,945.75,0.00,945.75,
EARLYRS18873150,Children & Younger Persons,Grants to Voluntary Bodies,66960,MAYFIELD KINDERGARTEN,13/05/2010,945.75,0.00,945.75,
EARLYRS18873011,Children & Younger Persons,Grants to Voluntary Bodies,46547,MERRY GO ROUND PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873012,Children & Younger Persons,Grants to Voluntary Bodies,43663,MILLSWOOD NURSERY SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873013,Children & Younger Persons,Grants to Voluntary Bodies,204775,MINI MOLTONS CHILDCARE,06/05/2010,500.00,0.00,500.00,
EARLYRS18873014,Children & Younger Persons,Grants to Voluntary Bodies,66864,MODBURY PRE-SCHOOL PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS19189856,Children & Younger Persons,Grants to Voluntary Bodies,94512,MORCHARD BISHOP PRE-SCHOOL,27/05/2010,2000.00,0.00,2000.00,
EARLYRS18873113,Children & Younger Persons,Grants to Voluntary Bodies,250456,MORRISSEY,10/05/2010,500.00,0.00,500.00,
EARLYRS18873016,Children & Younger Persons,Grants to Voluntary Bodies,98039,OGWELL PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873056,Children & Younger Persons,Grants to Voluntary Bodies,43388,OLD FIRE STATION PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873058,Children & Younger Persons,Grants to Voluntary Bodies,45868,ORCHARD PRE-SCHOOL & PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873018,Children & Younger Persons,Grants to Voluntary Bodies,60259,PENMOOR NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18873198,Children & Younger Persons,Learning & Development,60259,PENMOOR NURSERY,21/05/2010,8000.00,0.00,8000.00,
EARLYRS18873019,Children & Younger Persons,Grants to Voluntary Bodies,238735,PINK HIPPO DAY NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18873020,Children & Younger Persons,Grants to Voluntary Bodies,57199,PUFFIN PLAYGROUP BEER,06/05/2010,500.00,0.00,500.00,
EARLYRS18873021,Children & Younger Persons,Grants to Voluntary Bodies,55409,RACKERHAYES PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873022,Children & Younger Persons,Grants to Voluntary Bodies,66879,RAINBOW NURSERY (EXMOUTH),06/05/2010,500.00,0.00,500.00,
EARLYRS18873023,Children & Younger Persons,Grants to Voluntary Bodies,62521,RAINBOW P/GROUP(N POPPLEFORD),06/05/2010,500.00,0.00,500.00,
EARLYRS18873024,Children & Younger Persons,Grants to Voluntary Bodies,57087,RAINBOW PLAYGROUP (OKEHAMPTON),06/05/2010,500.00,0.00,500.00,
EARLYRS18873025,Children & Younger Persons,Grants to Voluntary Bodies,81270,ROBOROUGH PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873027,Children & Younger Persons,Grants to Voluntary Bodies,56615,SALCOMBE PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873028,Children & Younger Persons,Grants to Voluntary Bodies,70640,SCALLYWAGS BARNSTAPLE,06/05/2010,500.00,0.00,500.00,
EARLYRS18873029,Children & Younger Persons,Grants to Voluntary Bodies,57726,SCALLYWAGS PRE SCHOOL PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873106,Children & Younger Persons,Grants to Voluntary Bodies,250882,SELECT CHILDCARE,10/05/2010,500.00,0.00,500.00,
EARLYRS18873030,Children & Younger Persons,Grants to Voluntary Bodies,28954,SHUTE LITTLE ACORNS PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873031,Children & Younger Persons,Grants to Voluntary Bodies,30377,SILVERTON PSCHL PLAYGROUP ASSOC,06/05/2010,500.00,0.00,500.00,
CSET18474196,Children & Younger Persons,Indep Sch Fees-Playgroup Place,49326,SNAPDRAGONS PRE SCHOOL PLAYGROUP,25/05/2010,626.40,0.00,626.40,
EARLYRS18873032,Children & Younger Persons,Grants to Voluntary Bodies,30613,SOUTH MOLTON & DISTRICT PRE-SCHL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873034,Children & Younger Persons,Grants to Voluntary Bodies,202219,ST ANDREWS PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873033,Children & Younger Persons,Grants to Voluntary Bodies,60093,ST ANDREWS PRE-SCHOOL(STICKLEPAT,06/05/2010,500.00,0.00,500.00,
EARLYRS18873035,Children & Younger Persons,Grants to Voluntary Bodies,55681,ST FRANCIS PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873036,Children & Younger Persons,Grants to Voluntary Bodies,58687,ST JOHNS PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873038,Children & Younger Persons,Grants to Voluntary Bodies,52409,ST MALO UNDER FIVES CENTRE,06/05/2010,500.00,0.00,500.00,
EARLYRS18873039,Children & Younger Persons,Grants to Voluntary Bodies,57608,ST MICHAELS CHURCH PLAYSCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873043,Children & Younger Persons,Grants to Voluntary Bodies,55693,STARCROSS PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873044,Children & Younger Persons,Grants to Voluntary Bodies,52435,START RIGHT NURSERY SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873045,Children & Younger Persons,Grants to Voluntary Bodies,58575,STEPPING STONES DAY NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18873046,Children & Younger Persons,Grants to Voluntary Bodies,58299,STEPPING STONES(GEORGH'M-CROYDE),06/05/2010,500.00,0.00,500.00,
EARLYRS18873047,Children & Younger Persons,Grants to Voluntary Bodies,67122,STICKLEBRICKS PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873048,Children & Younger Persons,Grants to Voluntary Bodies,52446,STOKE FLEMING PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873049,Children & Younger Persons,Grants to Voluntary Bodies,57654,STOKE GABRIEL PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873050,Children & Younger Persons,Grants to Voluntary Bodies,62096,STOKENHAM PRE-SCHOOL CENTRE,06/05/2010,500.00,0.00,500.00,
EARLYRS18873051,Children & Younger Persons,Grants to Voluntary Bodies,86607,SUNFLOWER DAY NURSERY LLP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873052,Children & Younger Persons,Grants to Voluntary Bodies,26579,SWIMBRIDGE PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873053,Children & Younger Persons,Grants to Voluntary Bodies,66966,TAWSTOCK PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873060,Children & Younger Persons,Grants to Voluntary Bodies,52651,THORVERTON PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873062,Children & Younger Persons,Grants to Voluntary Bodies,76799,TINKY'S PRE-SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18872908,Children & Younger Persons,Grants to Voluntary Bodies,66891,TINY TOTS PRIVATE PRE-SCHOOL,05/05/2010,873.00,0.00,873.00,
EARLYRS18872922,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),05/05/2010,873.00,0.00,873.00,
EARLYRS18872923,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872924,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),05/05/2010,1120.35,0.00,1120.35,
EARLYRS18872925,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),05/05/2010,873.00,0.00,873.00,
EARLYRS18872926,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),05/05/2010,1120.35,0.00,1120.35,
EARLYRS18873129,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),13/05/2010,1120.35,0.00,1120.35,
EARLYRS18873138,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),13/05/2010,1120.35,0.00,1120.35,
EARLYRS18873149,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),13/05/2010,1013.65,0.00,1013.65,
EARLYRS18873153,Children & Younger Persons,Grants to Voluntary Bodies,66895,TOAD HALL DAY NURSERY(ILFRACOMB),13/05/2010,1013.65,0.00,1013.65,
EARLYRS18873063,Children & Younger Persons,Grants to Voluntary Bodies,66897,TOWERFIELD TOTS NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18873064,Children & Younger Persons,Grants to Voluntary Bodies,28974,UFFCULME PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873065,Children & Younger Persons,Grants to Voluntary Bodies,32722,UGBOROUGH & BITTAFORD PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873066,Children & Younger Persons,Grants to Voluntary Bodies,58592,UPLYME PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873067,Children & Younger Persons,Grants to Voluntary Bodies,58255,WEMBURY PRESCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873069,Children & Younger Persons,Grants to Voluntary Bodies,31173,WEST DOWN PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873070,Children & Younger Persons,Grants to Voluntary Bodies,60029,WEST HILL PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873071,Children & Younger Persons,Grants to Voluntary Bodies,66909,WHITCHURCH MONTESSORI NURSERY GP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873072,Children & Younger Persons,Grants to Voluntary Bodies,57682,WILLAND PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873073,Children & Younger Persons,Grants to Voluntary Bodies,63701,WITHERIDGE PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873074,Children & Younger Persons,Grants to Voluntary Bodies,55598,WOODEN HOUSE NURSERY SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873075,Children & Younger Persons,Grants to Voluntary Bodies,66912,WOODLANDERS DAY NURSERY,06/05/2010,500.00,0.00,500.00,
EARLYRS18873076,Children & Younger Persons,Grants to Voluntary Bodies,66913,WOODLANDERS KINDERGARTEN,06/05/2010,500.00,0.00,500.00,
EARLYRS18873077,Children & Younger Persons,Grants to Voluntary Bodies,54608,WOOLWELL UNDER 5S,06/05/2010,500.00,0.00,500.00,
EARLYRS18873078,Children & Younger Persons,Grants to Voluntary Bodies,58599,YEALMPTON PRE SCHOOL,06/05/2010,500.00,0.00,500.00,
EARLYRS18873079,Children & Younger Persons,Grants to Voluntary Bodies,66914,YEOFORD PLAYGROUP,06/05/2010,500.00,0.00,500.00,
EARLYRS18873080,Children & Younger Persons,Grants to Voluntary Bodies,58969,YOUNG ONES DAY NURSERY,06/05/2010,500.00,0.00,500.00,
NPSWI18424558,Children & Younger Persons,Internal Works,84028,A M S 2000 LTD,14/05/2010,680.00,119.00,799.00,
DPMANUAL18914176,Corporate Resources,Direct Delivery (DPS),20180,ADVANCED MOULDS LTD,05/05/2010,601.92,105.34,707.26,
EXCHEQ18678092,Children & Younger Persons,It Equip & Software & Related Exp,247601,BLUE ORANGE IT,28/05/2010,1027.50,179.81,1207.31,
FINMH18668065,Adult & Community Services,Residential Care Spot,240562,CONTINUUM CARE & EDUCATION GROUP,05/05/2010,12930.60,0.00,12930.60,
FINMH18668154,Adult & Community Services,Residential Care Spot,240562,CONTINUUM CARE & EDUCATION GROUP,05/05/2010,13361.62,0.00,13361.62,
CFADDOM18345993,Adult & Community Services,Dom Care Spot,177175,DIRECT HOME ASSISTANCE,17/05/2010,862.40,0.00,862.40,
CFADDOM18345996,Adult & Community Services,Dom Care Spot,177175,DIRECT HOME ASSISTANCE,17/05/2010,1393.70,0.00,1393.70,
CFADDAY18967672,Adult & Community Services,Individualised Support,158652,GUARDIAN CARE SERVICES,26/05/2010,1666.69,0.00,1666.69,
EXCHEQ18669765,Children & Younger Persons,Heat & Electrical Repairs & Mtce,23297,K K CONTROLS & EQUIPMENT LTD,10/05/2010,660.00,115.50,775.50,
NPSWI19516075,Chief Executives,Building Mtce Works,23297,K K CONTROLS & EQUIPMENT LTD,27/05/2010,445.85,78.02,523.87,
REAST18851014,"Environment, Economy & Culture",Other Contractor (Non),4611,MELBASWINTEX LTD,17/05/2010,3825.00,669.38,4494.38,
CFADDOM18346443,Adult & Community Services,Dom Care Spot,150367,QUALITY CARE AGENCY,24/05/2010,849.66,0.00,849.66,
CFADDOM18346449,Adult & Community Services,Dom Care Spot,150367,QUALITY CARE AGENCY,24/05/2010,628.32,0.00,628.32,
